ta,tr,rh,vel_r,vel,clo_d,clo,activity_60,age,gender,thermal_sensation,pmv,thermal_comfort,ppd
fan,window,door,heater,t_out,rh_out,t_out_isd,rh_out_isd,set,pmv,ppd,pmv_ce,ppd_ce,t_mot_isd
1,1,,0,27.92,,27.979166666666668,43.58467319769735,35.1,,,1.93,73.4,31.2
1,1,,0,27.92,,27.979166666666668,43.58467319769735,,,,,,31.2
1,1,,0,27.92,,27.979166666666668,43.58467319769735,34.7,,,1.93,73.6,31.2
1,1,,0,27.92,,27.979166666666668,43.58467319769735,,,,,,31.2
1,1,,0,27.92,,27.979166666666668,43.58467319769735,34,,,1.81,67.3,31.2
1,1,,0,27.92,,27.979166666666668,43.58467319769735,33.2,,,1.79,66.7,31.2
1,1,,0,27.92,,27.979166666666668,43.58467319769735,,,,,,31.2
1,1,,0,27.92,,27.979166666666668,43.58467319769735,35.3,,,2.02,77.7,31.2
1,1,,0,27.92,,27.979166666666668,43.58467319769735,35,,,1.73,63.6,31.2
1,1,,0,26.06,,26.02777777777778,50.31393649746863,30.9,,,1.46,48.8,27.2
1,1,,0,27.92,,27.979166666666668,43.58467319769735,31.9,,,1.63,58.2,31.2
1,0,,0,24.17,,23.75,79.05119292149773,23.5,-0.35,7.5,-0.49,10.1,23.4
1,0,,0,24.17,,23.75,79.05119292149773,25.4,0.18,5.7,-0.02,5,23.4
1,0,,0,24.17,,23.75,79.05119292149773,25.7,0.19,5.8,-0.07,5.1,23.4
0,0,,0,22.73,,22.141666666666666,71.62282016958515,21.9,-0.82,19.3,-0.82,19.3,22.1
0,0,,0,22.73,,22.141666666666666,71.62282016958515,22.8,-0.64,13.5,-0.64,13.5,22.1
0,0,,0,22.73,,22.141666666666666,71.62282016958515,22.6,-0.68,14.9,-0.68,14.9,22.1
0,1,,0,21.42,,20.98333333333333,89.10283761180327,,,,,,20.8
0,1,,0,24.17,,23.75,79.05119292149773,23.8,-0.29,6.7,-0.48,9.8,23.4
0,1,,0,24.17,,23.75,79.05119292149773,27.7,0.54,11.2,0.18,5.7,23.4
0,1,,0,24.17,,23.75,79.05119292149773,23.3,-0.61,12.7,-0.55,11.2,23.4
0,1,,0,22.73,,22.141666666666666,71.62282016958515,22.7,-0.76,17.1,-0.81,18.8,22.1
0,1,,0,22.73,,22.141666666666666,71.62282016958515,22.6,-0.68,14.7,-0.71,15.7,22.1
0,0,,0,22.73,,22.141666666666666,71.62282016958515,22.1,-1.06,28.6,-1,26.1,22.1
0,1,,0,22.29,,21.3,82.02880390164175,24.5,-0.07,5.1,-0.07,5.1,22.6
0,1,,0,22.29,,21.3,82.02880390164175,26.3,0.39,8.1,0.39,8.1,22.6
0,1,,0,22.29,,21.3,82.02880390164175,23.9,-0.12,5.3,-0.12,5.3,22.6
0,1,,0,22.29,,21.3,82.02880390164175,26.8,0.48,9.8,0.48,9.8,22.6
0,1,,0,21.42,,20.98333333333333,89.10283761180327,23,-0.23,6.1,-0.24,6.2,20.8
0,1,,0,21.42,,20.98333333333333,89.10283761180327,21.2,-0.97,24.9,-0.97,24.9,20.8
0,1,,0,22.29,,21.3,82.02880390164175,24.1,-0.38,8,-0.33,7.3,22.6
0,1,,0,22.29,,21.3,82.02880390164175,25.7,0.25,6.3,0.25,6.3,22.6
1,1,,0,25.21,,24.633333333333333,72.8434328628458,28.5,0.66,14.2,0.42,8.7,23.1
0,1,,0,25.21,,24.633333333333333,72.8434328628458,27.6,0.79,18.1,0.79,18.1,23.1
0,1,,0,25.21,,24.633333333333333,72.8434328628458,25,0.16,5.5,-0.12,5.3,23.1
0,1,,0,21.42,,20.98333333333333,89.10283761180327,22.5,-0.6,12.7,-0.6,12.7,20.8
0,1,,0,21.42,,20.98333333333333,89.10283761180327,23.9,-0.04,5,-0.13,5.4,20.8
0,0,,0,21.17,,21,88.38742331771022,22.8,-0.27,6.5,-0.27,6.5,20.9
0,0,,0,21.17,,21,88.38742331771022,,-1.2,35.3,,,20.9
0,0,,0,21.17,,21,88.38742331771022,24.3,-0.06,5.1,-0.06,5.1,20.9
0,0,,0,21.17,,21,88.38742331771022,26.4,0.28,6.7,0.28,6.7,20.9
0,0,,0,22.89,,22.725,70.79964864630364,25,0.35,7.6,0.02,5,22.9
0,1,,0,22.89,,22.725,70.79964864630364,21,-1.63,58.2,-1.5,50.8,22.9
0,1,,0,22.89,,22.725,70.79964864630364,,-0.75,17,,,22.9
0,1,,0,22.89,,22.725,70.79964864630364,23.4,-0.48,9.9,-0.63,13.5,22.9
0,1,,0,22.75,,21.741666666666667,83.02293890307894,26.2,0.13,5.4,0.08,5.1,21.7
0,1,,0,22.35,,22.066666666666663,65.31661390384463,25,-0.18,5.7,-0.09,5.2,22.9
0,1,,0,22.35,,22.066666666666663,65.31661390384463,23.5,-0.2,5.9,-0.36,7.7,22.9
0,1,,0,22.35,,22.066666666666663,65.31661390384463,25.8,0.42,8.7,0.06,5.1,22.9
0,0,,0,22.89,,22.725,70.79964864630364,23.3,-0.35,7.6,-0.27,6.5,22.9
0,1,,0,22.89,,22.725,70.79964864630364,26.5,0.3,6.9,0.26,6.4,22.9
0,0,,0,25.25,,25.25,60.03548056030117,25.9,0.24,6.1,0.24,6.2,22.8
0,1,,0,21.77,,22.10833333333333,60.60127416237471,23.2,-0.45,9.2,-0.49,10.1,22.3
0,0,,0,21.77,,22.10833333333333,60.60127416237471,,-1.15,32.8,,,22.3
0,0,,0,21.77,,22.10833333333333,60.60127416237471,22.7,-0.46,9.4,-0.43,8.9,22.3
0,1,,0,22.89,,22.725,70.79964864630364,23.8,0.3,6.9,-0.18,5.6,22.9
1,1,,0,22.89,,22.725,70.79964864630364,28.5,0.67,14.3,0.23,6.1,22.9
1,1,,0,22.89,,22.725,70.79964864630364,,-1.46,48.7,,,22.9
1,1,,0,26.08,,26.325,46.45793631361813,27.4,1.06,28.6,0.25,6.3,26.2
1,1,,0,26.08,,26.325,46.45793631361813,23.7,-0.23,6.1,-0.57,11.8,26.2
1,1,,0,22.89,,22.725,70.79964864630364,24.3,-0.17,5.6,-0.27,6.5,22.9
0,0,,0,22.89,,22.725,70.79964864630364,26.7,0.65,13.9,0.65,13.9,22.9
1,1,,0,26.08,,26.325,46.45793631361813,27.2,1.2,35.4,0.66,14.3,26.2
1,1,,0,26.08,,26.325,46.45793631361813,23.9,0.29,6.8,-0.38,8,26.2
0,0,,0,26.08,,26.325,46.45793631361813,,1.09,30.1,,,26.2
0,1,,0,22.89,,22.725,70.79964864630364,25.9,0.34,7.3,0.36,7.6,22.9
0,1,,0,26.08,,26.325,46.45793631361813,27.2,0.93,23.3,0.88,21.4,26.2
0,1,,0,26.08,,26.325,46.45793631361813,,-0,5,,,26.2
0,1,,0,22.89,,22.725,70.79964864630364,26.8,0.72,15.8,0.38,8.1,22.9
1,1,,0,26.08,,26.325,46.45793631361813,26.8,0.76,17.3,0.31,7,26.2
0,1,,0,22.89,,22.725,70.79964864630364,,,,,,22.9
0,1,,0,22.89,,22.725,70.79964864630364,25.2,0.29,6.8,0.1,5.2,22.9
0,1,,0,26.08,,26.325,46.45793631361813,26.7,0.97,25,0.56,11.6,26.2
1,1,,0,22.35,,22.066666666666663,65.31661390384463,24,-0.38,8,-0.5,10.3,22.9
0,0,,0,26.44,,26.2,55.153001077009264,,-0.19,5.8,,,24.9
0,1,,0,22.35,,22.066666666666663,65.31661390384463,24.3,-0.17,5.6,-0.32,7.1,22.9
0,1,,0,26.44,,26.2,55.153001077009264,24.5,-0.25,6.3,-0.26,6.4,24.9
0,1,,0,22.65,,22.35833333333333,67.76265211897935,25.5,0.03,5,-0.15,5.5,21.9
0,1,,0,22.65,,22.35833333333333,67.76265211897935,24,-0.46,9.5,-0.44,9.1,21.9
0,1,,0,22.65,,22.35833333333333,67.76265211897935,23.2,-0.77,17.5,-0.69,14.9,21.9
0,1,,0,22.65,,22.35833333333333,67.76265211897935,23.3,-0.7,15.4,-0.68,14.7,21.9
0,0,,0,25.25,,25.25,60.03548056030117,23.2,-0.33,7.3,-0.33,7.3,22.8
0,0,,0,25.25,,25.25,60.03548056030117,23,-0.38,8,-0.38,8,22.8
1,1,,0,22.42,,22.9,57.12573100830325,21.2,-0.58,12,-0.83,19.4,22.3
0,1,,0,22.42,,22.9,57.12573100830325,,,,,,22.3
0,1,,0,22.42,,22.9,57.12573100830325,23,-0.51,10.3,-0.68,14.6,22.3
0,0,,0,22.42,,22.9,57.12573100830325,24.6,-0.07,5.1,-0.11,5.3,22.3
0,0,,0,22.42,,22.9,57.12573100830325,23.7,-0.5,10.1,-0.36,7.7,22.3
1,1,,0,30.89,,30.9125,82.07308744637498,29.3,,,1.14,32.3,30.2
1,0,,0,30.89,,30.9125,82.07308744637498,27.7,,,0.79,18.3,30.2
1,1,,0,30.89,,30.9125,82.07308744637498,27,,,0.36,7.7,30.2
1,0,,0,30.89,,30.9125,82.07308744637498,28.3,,,0.98,25.3,30.2
0,1,,0,30.65,,30.866666666666667,82.56494748098801,33.6,,,1.29,39.6,30.3
1,1,,0,30.65,,30.866666666666667,82.56494748098801,,,,,,30.3
1,1,,0,30.65,,30.866666666666667,82.56494748098801,28.6,,,1.04,27.9,30.3
1,1,,0,30.65,,30.866666666666667,82.56494748098801,29.3,,,0.71,15.6,30.3
0,1,,0,28.75,,29.075,75.11187429491054,33.2,1.68,60.6,1.08,29.6,29.8
1,1,,0,28.75,,29.075,75.11187429491054,23.2,,,-0.65,13.8,29.8
1,1,,0,28.75,,29.075,75.11187429491054,24.7,0.38,8.1,-0.1,5.2,29.8
1,1,,0,28.75,,29.075,75.11187429491054,25.8,0.92,23,0.06,5.1,29.8
0,1,,0,27.89,,27.916666666666664,76.43439391731692,32.8,1.62,57.3,1.13,31.8,27.2
1,1,,0,27.89,,27.916666666666664,76.43439391731692,24,0.04,5,-0.28,6.6,27.2
1,1,,0,27.89,,27.916666666666664,76.43439391731692,25.2,0.32,7.2,0.07,5.1,27.2
0,1,,0,26.89,,26.40972222222222,84.89587104656657,29.1,0.82,19.1,0.74,16.5,25.3
1,0,,0,26.89,,26.40972222222222,84.89587104656657,,,,,,25.3
1,0,,0,26.89,,26.40972222222222,84.89587104656657,22.7,,,-0.85,20.1,25.3
1,0,,0,27.07,,26.90833333333333,77.20513056470028,28.3,,,0.65,14,26.4
1,0,,0,27.07,,26.90833333333333,77.20513056470028,23.4,,,-0.5,10.3,26.4
1,0,,0,27.07,,26.90833333333333,77.20513056470028,25.6,0.5,10.3,0.07,5.1,26.4
1,1,,0,26.45,,26.525,73.58185365947331,29,1.17,33.8,0.56,11.7,26.5
1,1,,0,26.45,,26.525,73.58185365947331,,,,,,26.5
1,1,,0,26.55,,27.0625,76.64478756531724,34.2,,,1.41,46.1,27
1,1,,0,26.55,,27.0625,76.64478756531724,29.6,,,0.98,25.3,27
0,1,,0,29.28,,29.897222222222226,74.0955267101298,34.4,,,1.58,55.3,29.2
1,1,,0,29.28,,29.897222222222226,74.0955267101298,25.5,,,0.15,5.5,29.2
1,1,,0,29.28,,29.897222222222226,74.0955267101298,,0.35,7.5,,,29.2
1,0,,0,31.04,,31.18055555555556,70.69816812257856,28,,,0.85,20.4,30
1,0,,0,31.04,,31.18055555555556,70.69816812257856,29.9,,,0.99,25.6,30
1,0,,0,31.04,,31.18055555555556,70.69816812257856,,,,,,30
1,0,,0,27.28,,27.24722222222222,86.90823892021416,,,,,,29
1,1,,0,27.28,,27.24722222222222,86.90823892021416,24.2,,,-0.31,7,29
1,0,,0,27.28,,27.24722222222222,86.90823892021416,24.7,,,-0.15,5.5,29
1,0,,0,29.7,,29.59722222222222,75.68292541019538,30.8,,,1.04,27.8,29.7
1,0,,0,29.7,,29.59722222222222,75.68292541019538,,,,,,29.7
1,0,,0,29.7,,29.59722222222222,75.68292541019538,28.1,,,0.99,25.9,29.7
0,1,,0,28.11,,29.022222222222226,81.51207728666455,29.9,1.19,34.6,1.29,39.6,28.6
1,0,,0,28.11,,29.022222222222226,81.51207728666455,27.5,0.96,24.4,0.48,9.9,28.6
1,1,,0,28.11,,29.022222222222226,81.51207728666455,26.1,,,0.22,6,28.6
0,0,,0,26.48,,25.92222222222222,85.48173105195401,27.5,0.54,11.1,0.6,12.4,25.8
1,0,,0,26.48,,25.92222222222222,85.48173105195401,28.5,0.84,19.9,0.2,5.9,25.8
0,0,,0,26.48,,25.92222222222222,85.48173105195401,,-0.5,10.1,,,25.8
0,0,,0,26.28,,26.09166666666667,88.60530242521887,29,1.02,27,1.02,27,25.6
0,0,,0,26.28,,26.09166666666667,88.60530242521887,30.2,1.17,33.7,1.17,33.7,25.6
1,1,,0,24.9,,25.51111111111111,63.556997151569774,24.5,0.36,7.8,-0.12,5.3,26.4
1,1,,0,24.9,,25.51111111111111,63.556997151569774,,,,,,26.4
1,1,,0,27.98,,28.07777777777778,75.46618906346595,29.1,,,1.01,26.5,27.8
1,1,,0,27.98,,28.07777777777778,75.46618906346595,,,,,,27.8
1,0,,0,27.98,,28.07777777777778,75.46618906346595,,,,,,27.8
1,1,,0,29.1,,29.17986111111111,71.10534047258692,27.6,,,0.93,23.2,30.3
1,1,,0,29.1,,29.17986111111111,71.10534047258692,30.1,,,1.42,46.6,30.3
1,0,,0,29.45,,29.66111111111111,83.09679832057921,29.5,,,1.24,37.3,29.8
1,0,,0,29.45,,29.66111111111111,83.09679832057921,29.2,,,1.24,37.1,29.8
1,0,,0,29.93,,30.39444444444445,68.6378057845742,34.8,,,1.82,67.9,28.7
1,0,,0,29.93,,30.39444444444445,68.6378057845742,27.8,,,0.86,20.7,28.7
1,0,,0,30.33,,29.13055555555556,84.2453357296332,33.7,,,,,30
1,0,,0,30.33,,29.13055555555556,84.2453357296332,31.4,,,1.68,60.7,30
1,0,,0,28.11,,29.022222222222226,81.51207728666455,25.1,,,-0.05,5.1,28.6
1,0,,0,28.11,,29.022222222222226,81.51207728666455,22.7,-0.49,10.1,-0.68,14.6,28.6
1,0,,0,25.69,,24.877777777777776,96.60770092014891,26.2,0.42,8.7,0.14,5.4,26
1,0,,0,25.69,,24.877777777777776,96.60770092014891,23.1,-0.46,9.4,-0.59,12.2,26
1,0,,0,24.76,,25.6875,92.20647079432293,25.7,,,0.03,5,25.7
1,0,,0,24.76,,25.6875,92.20647079432293,24.3,,,-0.28,6.7,25.7
1,0,,0,24.93,,25.35277777777777,66.84716511488914,27.6,1.08,29.5,0.61,12.7,26.1
1,0,,0,24.93,,25.35277777777777,66.84716511488914,,0.3,6.9,,,26.1
1,0,,0,27.28,,28.086111111111112,71.0829461202095,29.5,,,0.74,16.6,28.4
1,0,,0,27.28,,28.086111111111112,71.0829461202095,29.2,,,1.22,36.2,28.4
1,0,,0,29.19,,29.669444444444444,71.79538991631767,33.1,,,2.06,79.5,30.6
1,0,,0,29.19,,29.669444444444444,71.79538991631767,30.8,,,1.56,54.1,30.6
1,1,,0,27.6,,27.506944444444443,82.93740099977997,27.9,,,0.69,15,29.5
1,1,,0,27.6,,27.506944444444443,82.93740099977997,26,,,0.22,6,29.5
1,1,,0,28.08,,28.23611111111111,76.64218715517224,26.5,,,0.24,6.2,27.3
1,1,,0,28.08,,28.23611111111111,76.64218715517224,29.8,,,,,27.3
1,1,,0,26.89,,26.40972222222222,84.89587104656657,30,1.15,32.7,0.65,13.8,25.3
1,1,,0,26.89,,26.40972222222222,84.89587104656657,23,,,-0.62,13,25.3
0,0,,0,26.89,,26.40972222222222,84.89587104656657,30.6,1.15,32.7,1.08,29.5,25.3
0,0,,0,27.37,,26.60277777777777,75.60207742425436,30.9,1.41,45.9,1.03,27.6,25.8
1,1,,0,25.45,,25.83333333333333,72.83213602576905,26.7,,,0.09,5.1,26.3
0,1,,0,25.45,,25.83333333333333,72.83213602576905,27.7,0.85,20.1,0.36,7.7,26.3
1,1,,0,26.48,,27.23333333333333,75.74844648599189,27,1.13,31.8,0.53,10.9,26.7
0,1,,0,30.96,,30.98611111111111,73.61483560174953,35.1,,,1.93,73.7,30.1
1,0,,0,30.82,,30.877777777777776,74.63287209661148,32,,,1.61,56.8,30
1,0,,0,30.82,,30.877777777777776,74.63287209661148,29.9,,,1.25,37.7,30
1,1,,0,27.6,,27.506944444444443,82.93740099977997,30.3,,,0.75,17,29.5
1,1,,0,27.6,,27.506944444444443,82.93740099977997,,,,,,29.5
1,1,,0,28.08,,28.23611111111111,76.64218715517224,25.9,0.7,15.3,0.24,6.2,27.3
1,1,,0,28.08,,28.23611111111111,76.64218715517224,26.7,0.9,22.3,0.38,7.9,27.3
1,1,,0,28.08,,28.23611111111111,76.64218715517224,25.1,0.38,8,0.01,5,27.3
1,1,,0,26.89,,26.40972222222222,84.89587104656657,26.6,,,0.21,6,25.3
1,1,,0,26.89,,26.40972222222222,84.89587104656657,24.5,0.07,5.1,-0.23,6.1,25.3
1,0,,0,27.37,,26.60277777777777,75.60207742425436,27.3,0.78,17.8,0.56,11.7,25.8
1,0,,0,27.37,,26.60277777777777,75.60207742425436,24.8,0.22,6,-0.05,5.1,25.8
1,1,,0,25.45,,25.83333333333333,72.83213602576905,25.8,,,0.15,5.5,26.3
1,1,,0,25.45,,25.83333333333333,72.83213602576905,,,,,,26.3
0,0,,0,26.48,,27.23333333333333,75.74844648599189,25.3,0.07,5.1,-0.12,5.3,26.7
1,1,,0,30.96,,30.98611111111111,73.61483560174953,33,,,2.09,80.6,30.1
1,1,,0,30.82,,30.877777777777776,74.63287209661148,30.2,,,1.36,43.4,30
1,1,,0,30.82,,30.877777777777776,74.63287209661148,27.6,,,0.81,18.9,30
1,1,,0,30.82,,30.877777777777776,74.63287209661148,29.5,,,1.24,37.3,30
1,0,,0,27.6,,27.506944444444443,82.93740099977997,27.5,,,0.62,13,29.5
0,1,,0,27.6,,27.506944444444443,82.93740099977997,30.6,,,1.22,36.3,29.5
0,0,,0,28.08,,28.23611111111111,76.64218715517224,31.2,,,1.05,28.2,27.3
1,1,,0,28.08,,28.23611111111111,76.64218715517224,25.1,,,-0.03,5,27.3
1,1,,0,28.08,,28.23611111111111,76.64218715517224,,-0.74,16.4,,,27.3
1,0,,0,26.89,,26.40972222222222,84.89587104656657,24.1,,,-0.35,7.5,25.3
1,0,,0,26.89,,26.40972222222222,84.89587104656657,,,,,,25.3
0,0,,0,27.37,,26.60277777777777,75.60207742425436,21.7,-1.02,27.1,-1.05,28.1,25.8
0,0,,0,27.37,,26.60277777777777,75.60207742425436,20.2,-1.8,67.1,-1.71,62.5,25.8
0,0,,0,27.37,,26.60277777777777,75.60207742425436,22.6,-1.09,29.8,-0.98,25.2,25.8
1,1,,0,26.53,,27.01944444444445,72.25304644922282,26,,,0.05,5.1,26.2
1,1,,0,26.53,,27.01944444444445,72.25304644922282,26.6,0.84,19.9,0.11,5.3,26.2
0,0,,0,26.53,,27.01944444444445,72.25304644922282,27.1,0.95,24.2,0.95,24.2,26.2
1,0,,0,26.48,,27.23333333333333,75.74844648599189,27.2,,,0.72,15.9,26.7
0,0,,0,30.96,,30.98611111111111,73.61483560174953,23.3,-0.66,14.1,-0.69,15.1,30.1
1,0,,0,30.82,,30.877777777777776,74.63287209661148,26.2,,,0.2,5.8,30
1,0,,0,27.6,,27.506944444444443,82.93740099977997,29,1.38,44.7,0.67,14.4,29.5
1,1,,0,27.6,,27.506944444444443,82.93740099977997,31.4,1.67,60.3,1.15,32.8,29.5
1,0,,0,27.6,,27.506944444444443,82.93740099977997,,0.59,12.4,,,29.5
1,1,,0,28.08,,28.23611111111111,76.64218715517224,30.2,1.33,41.8,0.78,18,27.3
1,1,,0,28.08,,28.23611111111111,76.64218715517224,27,,,0.25,6.3,27.3
1,1,,0,28.08,,28.23611111111111,76.64218715517224,,0.35,7.5,,,27.3
1,0,,0,26.89,,26.40972222222222,84.89587104656657,26.7,0.59,12.4,0.32,7.1,25.3
1,0,,0,26.89,,26.40972222222222,84.89587104656657,23.5,,,-0.46,9.5,25.3
1,1,,0,25.45,,25.83333333333333,72.83213602576905,25.5,,,0.06,5.1,26.3
1,1,,0,25.45,,25.83333333333333,72.83213602576905,25.1,0.33,7.2,-0.02,5,26.3
0,0,,0,26.48,,27.23333333333333,75.74844648599189,,,,,,26.7
0,0,,0,26.48,,27.23333333333333,75.74844648599189,19.1,,,-2.19,84.4,26.7
1,1,,0,30.96,,30.98611111111111,73.61483560174953,33,,,2.17,83.9,30.1
1,1,,0,30.96,,30.98611111111111,73.61483560174953,30,,,1.5,51.1,30.1
1,1,,0,30.96,,30.98611111111111,73.61483560174953,32,,,1.89,71.6,30.1
1,0,,0,30.31,,30.991666666666667,72.98140319562444,31,,,1.08,29.4,29.7
1,1,,0,30.31,,30.991666666666667,72.98140319562444,27.5,,,0.74,16.6,29.7
1,0,,0,30.31,,30.991666666666667,72.98140319562444,,,,,,29.7
1,0,,0,30.31,,30.991666666666667,72.98140319562444,29.9,,,1.17,33.6,29.7
0,1,,0,27.6,,27.506944444444443,82.93740099977997,31.9,,,1.33,41.9,29.5
1,1,,0,27.6,,27.506944444444443,82.93740099977997,28.5,,,0.96,24.3,29.5
0,1,,0,28.08,,28.23611111111111,76.64218715517224,31.6,1.41,46.2,1,26.2,27.3
1,1,,0,28.08,,28.23611111111111,76.64218715517224,25.8,,,0.11,5.3,27.3
0,0,,0,26.89,,26.40972222222222,84.89587104656657,29.1,0.79,18.2,0.88,21.4,25.3
0,0,,0,26.89,,26.40972222222222,84.89587104656657,26.5,0.4,8.4,0.34,7.4,25.3
1,0,,0,27.37,,26.60277777777777,75.60207742425436,27,0.77,17.5,0.4,8.3,25.8
1,0,,0,27.37,,26.60277777777777,75.60207742425436,,-1.12,31.6,,,25.8
1,0,,0,25.45,,25.83333333333333,72.83213602576905,31.5,1.7,61.5,1.17,33.8,26.3
1,0,,0,25.45,,25.83333333333333,72.83213602576905,26,0.88,21.3,0.3,6.8,26.3
1,0,,0,26.48,,27.23333333333333,75.74844648599189,30,,,1.37,44.1,26.7
1,0,,0,26.48,,27.23333333333333,75.74844648599189,,,,,,26.7
1,0,,0,30.96,,30.98611111111111,73.61483560174953,33.5,,,2.09,80.8,30.1
1,0,,0,30.96,,30.98611111111111,73.61483560174953,31,,,1.75,64.4,30.1
1,1,,0,30.82,,30.877777777777776,74.63287209661148,32.8,,,1.66,59.7,30
1,1,,0,30.82,,30.877777777777776,74.63287209661148,33.9,,,1.76,65.1,30
1,0,,0,29.94,,30.16388888888889,80.290175394518,30.4,,,1.43,47.1,29.6
0,0,,0,29.94,,30.16388888888889,80.290175394518,32.5,,,1.16,33.1,29.6
1,0,,0,29.94,,30.16388888888889,80.290175394518,29.2,,,1.27,38.6,29.6
0,0,,0,28.75,,29.695833333333333,73.94460154928112,34.7,,,1.47,49.4,29.8
1,1,,0,28.75,,29.695833333333333,73.94460154928112,28,,,0.75,16.8,29.8
1,1,,0,28.75,,29.695833333333333,73.94460154928112,25.4,,,0.15,5.4,29.8
1,0,,0,28.08,,28.23611111111111,76.64218715517224,29.5,,,0.62,13,27.3
1,0,,0,28.08,,28.23611111111111,76.64218715517224,26.1,0.72,15.9,0.29,6.7,27.3
1,0,,0,28.08,,28.23611111111111,76.64218715517224,24.5,0.01,5,-0.14,5.4,27.3
1,0,,0,27.32,,26.622916666666665,82.63138579521146,,-0.22,6,,,25.5
1,0,,0,27.32,,26.622916666666665,82.63138579521146,26.8,,,0.09,5.2,25.5
1,0,,0,27.32,,26.622916666666665,82.63138579521146,29,0.91,22.5,0.78,17.8,25.5
1,0,,0,27.37,,26.60277777777777,75.60207742425436,28.2,0.96,24.7,0.71,15.7,25.8
1,0,,0,27.37,,26.60277777777777,75.60207742425436,26,0.6,12.6,0.16,5.5,25.8
0,0,,0,26.56,,26.94861111111111,74.20899434174945,31.9,1.61,56.9,1.18,34.5,26.4
1,0,,0,26.56,,26.94861111111111,74.20899434174945,24.7,0.17,5.6,-0.07,5.1,26.4
1,0,,0,26.29,,26.67222222222222,71.98894210960827,25.8,,,0.22,6,26.7
1,0,,0,30.9,,31.01388888888889,68.12761460236392,36.2,,,1.55,53.7,29.7
1,0,,0,30.9,,31.01388888888889,68.12761460236392,31.9,,,1.13,31.7,29.7
1,0,,0,29.94,,30.16388888888889,80.290175394518,29.1,,,1.14,32.6,29.6
1,0,,0,29.94,,30.16388888888889,80.290175394518,29.7,,,1.25,37.7,29.6
1,0,,0,28.75,,29.695833333333333,73.94460154928112,30,,,1.36,43.3,29.8
1,0,,0,28.75,,29.695833333333333,73.94460154928112,29.9,,,1.24,37.3,29.8
1,0,,0,27.32,,26.622916666666665,82.63138579521146,32.4,1.55,53.9,0.77,17.4,25.5
1,0,,0,27.32,,26.622916666666665,82.63138579521146,24.6,0.15,5.5,-0.15,5.4,25.5
1,0,,0,27.37,,26.60277777777777,75.60207742425436,27.1,,,0.17,5.6,25.8
1,0,,0,27.37,,26.60277777777777,75.60207742425436,25.6,,,-0.1,5.2,25.8
1,0,,0,26.56,,26.94861111111111,74.20899434174945,28.3,,,0.84,19.8,26.4
1,0,,0,26.56,,26.94861111111111,74.20899434174945,28.4,,,0.93,23.3,26.4
1,0,,0,26.29,,26.67222222222222,71.98894210960827,23.2,-0.67,14.4,-0.74,16.4,26.7
1,0,,0,26.29,,26.67222222222222,71.98894210960827,24.2,0.01,5,-0.29,6.8,26.7
0,1,,0,30.9,,31.01388888888889,68.12761460236392,35.1,,,1.76,64.7,29.7
1,0,,0,29.94,,30.16388888888889,80.290175394518,29.4,,,1.17,33.7,29.6
1,0,,0,28.75,,29.695833333333333,73.94460154928112,32.6,,,1.38,44.3,29.8
1,0,,0,28.75,,29.695833333333333,73.94460154928112,29.2,,,1.22,36.2,29.8
1,1,,0,28.08,,28.23611111111111,76.64218715517224,26.7,0.94,23.8,0.42,8.6,27.3
1,1,,0,28.08,,28.23611111111111,76.64218715517224,26.3,,,0.26,6.4,27.3
1,0,,0,27.32,,26.622916666666665,82.63138579521146,25.9,0.51,10.5,0.1,5.2,25.5
1,0,,0,27.32,,26.622916666666665,82.63138579521146,23.6,-0.2,5.8,-0.41,8.6,25.5
1,1,,0,27.37,,26.60277777777777,75.60207742425436,27.6,0.89,21.8,0.62,13,25.8
0,1,,0,27.37,,26.60277777777777,75.60207742425436,27.5,0.8,18.6,0.69,14.9,25.8
1,0,,0,26.56,,26.94861111111111,74.20899434174945,,-0.05,5.1,,,26.4
0,0,,0,26.29,,26.67222222222222,71.98894210960827,20,-1.68,60.5,-1.58,55.5,26.7
1,0,,0,30.9,,31.01388888888889,68.12761460236392,21.4,-1.49,50.4,-1.48,49.7,29.7
1,1,,0,29.33,,29.41875,78.64710787896064,24.6,,,-0.13,5.3,29.6
1,1,,0,29.33,,29.41875,78.64710787896064,,,,,,29.6
1,1,,0,29.33,,29.41875,78.64710787896064,27.3,,,0.72,16,29.6
1,1,,0,29.27,,29.663888888888888,82.32196245884221,30.1,,,1.2,35.4,28.4
1,0,,0,29.27,,29.663888888888888,82.32196245884221,25.2,,,0.05,5.1,28.4
1,0,,0,29.01,,29.14166666666667,79.90573604820953,,,,,,27.9
1,0,,0,29.01,,29.14166666666667,79.90573604820953,29,,,1,26.1,27.9
1,0,,0,29.01,,29.14166666666667,79.90573604820953,,,,,,27.9
0,1,,0,26.44,,26.58888888888889,71.05867460666349,28.2,0.96,24.5,0.64,13.7,28.1
1,0,,0,26.44,,26.58888888888889,71.05867460666349,27.3,1.02,27.1,0.32,7.1,28.1
1,0,,0,26.44,,26.58888888888889,71.05867460666349,25.7,0.65,13.9,0.17,5.6,28.1
1,0,,0,26.44,,26.58888888888889,71.05867460666349,,0.48,9.7,,,28.1
1,1,,0,27.28,,26.63611111111111,87.30694777513915,28.6,1.13,31.9,0.78,17.8,25.9
